"","Review_ID","Item_ID","Base_item_ID","Review_date","Reviewer_ID","Real_name","Verified_purchase","Rating","Title","Content","Total_votes_week1","Total_votes_week2","Total_votes_week3","Total_votes_week4","Total_votes_week5","Total_votes_week6","Total_votes_week7","Total_votes_week8","Total_votes_week9","Total_votes_week10","Total_votes_week11","Total_votes_week12","Total_votes_week13","Total_votes_week14","Total_votes_week15","Total_votes_week16","Total_votes_week17","Total_votes_week18","Total_votes_week19","Total_votes_week20","Total_votes_week21","Total_votes_week22","Total_votes_week23","Total_votes_week24","Helpful_votes_week1","Helpful_votes_week2","Helpful_votes_week3","Helpful_votes_week4","Helpful_votes_week5","Helpful_votes_week6","Helpful_votes_week7","Helpful_votes_week8","Helpful_votes_week9","Helpful_votes_week10","Helpful_votes_week11","Helpful_votes_week12","Helpful_votes_week13","Helpful_votes_week14","Helpful_votes_week15","Helpful_votes_week16","Helpful_votes_week17","Helpful_votes_week18","Helpful_votes_week19","Helpful_votes_week20","Helpful_votes_week21","Helpful_votes_week22","Helpful_votes_week23","Helpful_votes_week24"
"198","R10OSVQM2W24YI","B004EPV7TK","","6/24/2011","A1AXRJ4W1SZ1YI",TRUE,FALSE,4,"Great tablet & Price! Good Hardware, much better if you ""hack"" it.","I was concerned about purchasing this tablet due to all the negative reviews out there about the ROM/software and screen angle. I purchased in June 2011, and found the ROM/ Android operating system to be acceptable after the first over the air update to version 3588. I used it a week or two with that stock ROM and really didn't have any problems, so was hesitant to do any tweaking or hacking. The tablet works with flash 10.1 to 10.3 contrary to many of the reviews. There is a link to download it from Viewsonic's website ([...]). As far as the screen, it is really a good screen, but it seems like it works better if you hold it upside down. Holding it normally, in landscape view, It needs to be viewed straight on, or from the top down. If you tilt the top away from you, it gets dimmer, and doesn't look good. As long as you hold it flat to your view you are fine, but after a while the weight gets to you and you start tilting it away. At that point, just flip it over, and you can see it fine from the bottom view (tilted slightly away from your eye). Only problem with this is the switches are in a different position than normal, but I haven't had any real difficulty with that. So the screen is not really a big problem and it actually looks great from the right angles, or holding it upside down in landscape mode. Also during this initial 2 weeks time I was researching on the internet all the various options for 3rd party ROMs to use on the Viewsonic GTablet device. There are many choices in ROMs for the GTablet, from Android 2.2, which it comes with, to 2.3 and 2.4, and also alpha or beta versions with Android Honeycomb 3.0. Anyway, after a while using the default Viewsonic ROM the device stopped being able to find my music. It just quit showing up in the music player. I tried other music players, and copying off and back on the music files, but still no luck. Anyway, I finally got frustrated with this, and decided to take the leap and install a new ROM. It took me 3 attempts to get it to boot properly, having to use both nvflash (needs Windows USB drivers, which were a little difficult to get installed in Win7-64bit) and Clockworkmod. These are both developer tools for changing the ROM. Anyway, there was a lot of information on the internet about the process, and many had tried and run into similar problems before, so a few quick google searches and I got the new ROM installed. I went with a stable version of Andoid 2.3, along with some kernal tweaks that allow overclocking the processor. It really flies now, and works even better than before. It also works with the Google android marketplace once hacked. Of course the Amazon Android marketplace is also very useful and I have made a few purchases there. ;-) Anyway, I am very happy to get a 10.1"" high resolution Android tablet for $300 ($375 with nice carry case and extra 16GB SDHC card (again, from Amazon). It also has made my previous purchase of an internet radio, ipod touch, and Nook ereader not necessary, so those items will be going up on ebay soon. Who knows when I'm done, I may have my total net cost down to less than $200. That would really be awesome!! So if you have a technical bent, and have possibly hacked or cracked devices before, are willing to keep trying until you get it done (ROM change), do not be afraid to purchase a GTablet. During June 2011, the Gtablets actually dropped to a low price of $249, but quickly turned around and are no longer available for much below $300. I think people are starting to realize it's a great deal on a great tablet.",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"199","R10OT3EH6WZVK8","B0051VVOB2","","11/21/2011","A399TBK9YVIZK1",FALSE,FALSE,4,"I LIKE IT","This does what I want it to. Seems to drop my Wi-Fi signal occasionally but overall I am happy for only $199 bucks. Doesn't look like it will be easy to read on in the sunlight but oh well, I have my older Kindle for that. Very sturdy, well made product. Just need to find a case for it now that doesn't cost an arm and a leg. Do wish it had a camera on it so I could list my eBay auctions on it...",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"200","R10OXAT502BD6X","B0051VVOB2","","12/12/2011","A3JZVVNCP4MO8J",FALSE,TRUE,5,"Great little device","I love my Kindle Fire. I took it right out of the box & all I had to do to set it up was enter the key for my wireless modem & it registered itself & knew who I was. People who say they can't figure out how to use it must be really techno-challenged.I love not having to use a light to read & I never read outdoors so that's not a problem. I read the reviews & Fire seemed to be the best choice for me & it hasn't disappointed me yet.",NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"201","R10OXBY1NEI2NH","B0051VVOB2","","12/21/2011","A18CMGIQZ1OAA2",FALSE,FALSE,5,"almost flawless","after hearing so many conflicting reviews from people i sucked it up and decided to get one of these. quickly i learned that it was a great decision. i absolutely love my kindle fire. its back lit so if the power goes off i can still read my books (hey, when you live in an area with a number of tornados thats a must) and yet i can put the dimmer on to get that paper book tint which is easier on the eyes. when watching a movie it takes over the entire screen and contrary to what ive heard from people the sound is just fine. i can watch it on the couch with a friend and we can both hear it with ease. The picture is just as sharp as my dvd player. Internet quickness, people have complained, you must know that this goes through your wi fi. if your internet connection is not good than your kindle fire internet quickness will not be good. i have a good internet service and so it goes with the kindle fire. that was a major concern when i was shopping around with readers. i love the music player because im able to listen and read at the same time. i also love that i can buy alot of books through amazon free of charge. it also comes with a nice dictionary already on the shelf. okay everything you buy is going to have a glitch. Headphones... i havent googled it much but it appears that i cant use my regular ear buds with this. glitch 2 but not really a glitch. this is not a dvd player. you cannot skip from scene to scene without scrolling and its time consuming to find just that right spot and you have to allow it around 30 seconds to reload. easy solution is that the pause button is so convenient. this device is so easy to understand that you very well may not need instruction but when questions arise there is an info booklet on it. the set up is quick. it comes with a little charge but you will need to to plug it in during the set up because there is not enough charge for that. after its got a full battery the battery life is very good. i use mine throughout the day so much and it keeps a battery leaving me still enough time to watch a movie later just keep an eye on the battery in the top right corner. one problem people have had is the on button. lol easy solution to that. turn it over. its of no importance that the kindle imprint on the back is facing in the right direction. i have ocd and im not even concerned with that. its a toggeler. you turn it and it goes to the direction that you want to watch it in. if your watching a film just dont hold down the button. the kindle reader does not have page numbers, though that doesnt bother me it may bother some BUT it does have a line and a percentage so you do know how far you are through the book. me, i enjoy my books more because im not constantly having the page number telling me how far i am through it. i know right now im reading the girl who kicked the hornets nest on mine and if there is an * next to the word you can click on it and it flips over to an explanation of who they are talking about. to go back you simply click on the blue again and there you go. i love my kindle fire and will encourage anyone who is bumfuzzled about wether or not to go this route to take the plunge. its by far my favorite toy. the first day of using one youd think i was a child on christmas day and im still having so much fun with it. Don't forget to download an anti virus ap. They are free under aps store.",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"202","R10OXCT923CLGL","B002OL2PM4","","2/12/2010","A1ISCKJ7ZAFEOO",FALSE,FALSE,4,"Archos 5 for Anime and Manga Fans","I previously owned the Archos 5 160GB without android, was quite pleased with it, and decided to upgrade to the Archos 5 160 with android. I mostly use the device to watch anime, read manga, and listen to music. My first impression after I opened the box and turned it on was ""this is crap"" since it froze after 5 min. However, after installing the new firmware it works like a charm. The biggest plus for me was that the device now has mkv video playback. Yes, it works with mkv files with subs (big letters and easy to read) and the video quality is superb. The downside is RMVB playback is not available, but a lot of programs can convert the files now. Manga viewing is quite good with both downloaded images and manga online. Overall, the device is great for what I want it to do. The only problem I have is with the battery life, I highly recommend downloading an app to quickly adjust screen brightness and wifi usage.",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"203","R10OYMN7BUI0WC","B0051VVOB2","","5/3/2012","A325RUT9ZYDS2P",FALSE,FALSE,1,"Kindle SUCKS","I got my Kindle Fire for valentine's day and I took it back lact month because it wouldnt power all the way. they gave me a brand new one and it wont charge or anything. If I wouldve known this I wouldve told my boyfriend not to waste his money.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,18,18,18,18,18,18,18,18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4
"204","R10OZZDWKLSI5G","B0051VVOB2","","5/6/2012","A1HO2NYKBTIVD5",FALSE,TRUE,4,"love it","Love my new kindle fire. Its great not to have to pull out my laptop every time I want to look something up on the Internet. There are many free downloaded available and easy to use. Thanks Amazon!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2
"205","R10P5GSBTZEYMK","B004PGMFG2","B0067XX3AI","5/6/2012","AIUVMQ3SR6I1T",TRUE,TRUE,1,"DO NOT BUY THIS ITEM.... RUN AWAY NOW!","This is criminal. I am returning this product now. They are selling this fraudulently. There is a known wifi issue with this tablet...and they do not ever plan to fix it...and service knows about it. You will work fine for a week or so...and then wifi will stop working...and no amount of effort will restore it...it is all over the web now...they are only fixing it on the le pan ii model....right...how nice of the them to sell this old crap that they know has an wifi issue. I never write negative reviews...but this is so fraudulent...and broken. I have spent 2 weeks trying to fix this being lead down a path....that has not end...besides returning this piece of junk. You get what you pay for in this case. My ipad, Iphone and other gear just works. This is not ready for prime time at all...this company should be ashamed of itself. What kind of people would waste our time... Shame on you Le PAN....shame on you. You will get what you deserve. You can not hide from the masses with social media in the hands of the masses... A totally ticked off customer...",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,2,2,2,2,2
"206","R10P67RHQFX0YE","B0047DVWLW","B002C74BNG","12/27/2011","AD3VXSF9V4M4H",FALSE,FALSE,5,"Amazing","I got my Apple iPad for Christmas this year and i havent been able to leave its side since. There are truly no limits when using it. I can create and edit any word documents I need for school, watch HD movies, listen to all my music, Skype/ FaceTime, quickly and easily download new songs/ apps/ videos, read books and magazines(mostly at no cost), take great looking pictures, play games... etc. The list goes on and on... and on. The only thing I have had any trouble with at all was installing the new update. I would recommend installing it before putting any media or info on it. It just makes the process alot longer and more frustrating. Reguardless, I think Apple has outdone themselves with this device. It is more than just an oversized/ overpriced iPod. I love my iPad. ps. I recomend getting a Smart Cover.Apple iPad 2 Polyurethane Smart Cover - Gray (MC939LL/A) It protects my beloved iPad very well and is worth more than what I paid for it. Warning: Beware of imitators! They dont work at all and are everywhere!",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"207","R10P8B6MWO9V55","B004U78J1G","B004U78J1G","9/22/2011","A3LBADXW5OP3D5",TRUE,TRUE,2,"la pantalla parece una foto antigua","Recibi mi asus con muchas expectativas basado en todos los comentarios positivos que hay no solo en amazon si no en muchas revisiones serias, tambien por las excelentes carateristicas tecnicas sin embargo me encuetro un poco decepcionado con la calidad de la imagen de la pantalla , a primera vista parece todo bien solo que empieza a notarse un fondillo amarillo en todo lo que haces videos paginas web etc es claramente un defecto que espero poder corregir enviandola a garantia Quiero que los blancos sean blancos y no sepia le da un toque retro pero no me hace feliz Por lo demas a nivel de rendimiento , duracion de la bateria y todas las demas caracterisiticas tecnicas esta muy bien",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208","R10PI2P03HOWVG","B0051VVOB2","","12/29/2011","A2P2V9S5X8JOEP",FALSE,TRUE,5,"AWESOME","This Kindle Fire is the best purchase I have made in sometime. Perfect screen size, clear display, easy download. It is unbelieveable what you can do with this.",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"209","R10PR7TY2Q01TF","B0051VVOB2","","2/7/2012","A1R5TFXVMFQ1P1",FALSE,TRUE,2,"I do not recommend this Kindle","Let me begin by saying that the Kindle is great, but the battery life is only 4 hours or less, depending upon what you are doing -- reading, games, etc. When I get involved in a book I can read all day long. Not so with Kindle Fire. You can plug it up and still read, but it's awkward because the cord isn't long enough. Go buy a booknook from Barnes and Noble. They tell me it has a very long battery life -- long enough to watch 5 movies if you like. I started to, but I really wanted a Kindle DX, but you can't play games on it. So my next purchase will be from Barnes and Noble, because my first love is reading, but I love the games too.",NA,NA,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210","R10PXU4XR1FV3J","B0047DVWLW","B002C74BNG","12/1/2011","AFZDEQJQZRY0M",FALSE,TRUE,5,"Just A pity with iOs5.0.1","No quality problems, works very well and love it! Everyone knows iPad so I did need to said what that is. The ID fit the apple' ID. Just a little pity because it have an ios5.0.1 in it,Waiting for ios5 jealbreak.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","R10Q5MAPFIBM2M","B004XZL980","","11/24/2011","A1Z7SC7HH1BJKA",TRUE,TRUE,5,"Now that I have one, I love it!","I wanted an Andriod tablet but couldn't justify getting one, until a recent flight home. I travel frequently and like to watch videos on my laptop to pass the time. That's fine in the airport, and if I can get an exit row seat. On this trip home I wasn't so lucky; trying to watch videos on the plane was cumbersome. I finally talked myself into getting a tablet and picked the A500. I don't care for Apple products because they are too restrictive. This has nothing to do with the current iOS; their products have always been that way because that's part of their marketing strategy. Apple's products force you to use Apple services, like iTunes. I had been comparing the different Andriod tablets out of curiosity, and this one was the best in my opinion. There are a number with 10.1"" screens that are almost identical in performance and core features, but the Acer Iconia tablets stands out. I like that is has a micro-HDMI port, a micro-SD slot, a micro-USB slave port, and a full sized USB host port for connecting external devices. I bought the 16GB tablet and installed a 32GB micro-SD in it, and copied media directly onto it from my laptop. I bought a Verbatim 16GB USB flash drive for it that is so small I can leave it plugged in. I tried plugging in a 120GB hard drive and it read that, too! My strategy is to put media onto the micro-SD card that I want to keep on the tablet (like pictures), and use my 16GB USB flash drive for media that I will delete after enjoying (podcasts & videos). I got a nice wallet for it, and also some screen protectors. I highly recommend the wallet, but not the screen protector. The A500's glass screen is so easy to clean with the included microfiber cloth. Not so now with the screen protector installed.",11,11,11,11,11,11,11,11,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"212","R10Q8R14DTEAC1","B0051VVOB2","","12/12/2011","A39UV4P7R10CDT",FALSE,TRUE,5,"Perfect device for my needs","I don't want an ipad. I want a pad that I can read on, check email, do a little browsing and play a few games. I have had this device for a month and it fits my needs perfectly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213","R10Q9RLX9H8MS1","B0051VVOB2","","1/12/2012","A23OYH02PERR0L",FALSE,TRUE,5,"Excellent e-reader/tablet","I recently purchased the Kindle Fire upgrading from the Kindle keyboard. This was the best investment I have made. It does everything I need to do. I can read a book, a magazine, look up something on the internet, check e-mail, listen to music or play my favorite games. I highly recommend this item to anyone who wants a tablet that is both affordable and easy to navigate.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"214","R10QBUT187525D","B002C7481G","B00365F6IM","1/7/2012","A3GBE3MBODRRI",FALSE,TRUE,5,"Love it,,,,,!!!!!!!!!","I have been reviewing tablets for a few month I looked at cheaper ones to fit our budget but after so many reviews I decided if I was going. To get one and spend the mo new I would just go ahead and the best one . Of course waiting after Xmas was the best thing. The shipping was very fast and the iPad was in near perfect condition. I loved it right away it only took a few minutes to set it up none ting to the Internet was a breeze with in a few minutes I had it set up and running. I love the screen. I am so use to my iPod but the size of the iPad screen is wonderful I have bad sight and now I can see everything so much better the color is beautifully bright the screen is very sensitive to touch, very different from the iPod but it doesn't't take much time to get use to it I can. Do everything on the iPad that I was doing on the iPod and my laptop expet play my Facebook games would sucks but so far that is the only thing I can't do. The keyboard is big enough to see very well and easy to type either with one finger or type away like a normal keyboard I even love the new sounds for the different alerts I have only had it for one day but so far I absolutely love it and I was very happy with my purchase and glad I waited for the price to go down a bit after Xmas than rushing into buying a cheaper tablet!!!!!!!!",1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
"215","R10QESDU4FKMFK","B005B9G79I","","11/18/2011","A22ATC6IYYECOY",TRUE,FALSE,5,"A Very Handy Tablet! UPDATED REVIEW March 26, 2012","**UPDATE MARCH 26, 2012** I came back to Amazon to update my review now that I've had the Vizio VTab for 4 months. Interestingly enough, there were not as many reviewers posting about problems when I originally researched and purchased my Vizio as there are now. Many reviewers are complaining about the battery life and charging issues. I never had charging issues or battery life issues until a few weeks ago. Then these two issues happened (went wrong) after upgrading to Honeycomb. I do not know if there is a connection between the two or whether they are separate issues. I will say that just a couple of weeks prior to installing the upgrade, I noticed that I was having issues powering the device on. Other than that, I figured I was not holding the button properly for bringing the tablet out of hibernate. Nonetheless, my tablet no longer powers on as of last night. Very sad indeed as I ABSOLUTELY still love the tablet and will not reduce the rating I originally gave it. Obviously, there is a problem and I hope Vizio isn't going broke by giving free replacements. Bottom line, it's obviously a flagship product in beta. :( Purchase at your own risk and know that until Vizio corrects the problems, it IS a purchase risk. Sorry to say but true. I don't want to have to 'return' my product as it does have personal data on it. Honeycomb is (was) working well. I loved the update and afterward I charged the unit, played a few games (2 hrs or less); turned the tablet to hibernate (with plenty of battery left according to the icon), and left it until the following night. I could ALWAYS get 2 to 3 evening of play/work from the tablet (estimating 8 hours of constant time or 2-3 days of a couple hours each day with standby time in between). It would not turn on but would flicker as though it was attempting to turn on. Put it on the charger and the batter was in the red. It should not have been in the red as it reported 90% battery left when it was put into hibernate. Same thing happened the next night after charging it all day. Was good for a couple of hours, hibernated, turned on this a.m. and it won't power on, flicker, nada, nottin'. On the charger now hoping for a miracle. I will update after I figure out how to resolve. ================ ORIGINAL REVIEW: If you read the description for this Vizio tablet, you'll find it spot on. It is ANDROID driven and we love Android. ;) My husband set it up to work as a remote for our (Vizio) television and he says it works great. Notice the ""he said"" as I don't often have access to the remote in the man-cave. ;) I'd like to make a couple of comments in reference to a couple of earlier reviews found posted here. 1) This tablet is WiFi only. If you plan on using its GPS feature, that might be a mute app without WiFi. It does not have 'mobile access' like your mobile phone. It does not require a mobile plan and it can't be used with a mobile plan. Therefore, any connection to the WWW is via WiFi connection only. Think of it as a mini laptop with a WiFi connection. Hence, the less expensive this tablet is in comparison to those that you can use with a mobile plan. 2) Regarding a Facebook app. I do not recommend Facebook on this. If you just want to check in and do limited activity, there is an app called Seismic that can act as a hub and connect you with Twitter, Facebook and a few others. It will stream the 'recent activity' of these social media sites. You can Tweet, Like, share, comment and more. Better than fooling around with security issues that Facebook hasn't remedied yet. We immediately purchased a 32GB SDHC Class 10 micro card to take full advantage of the extra space and install apps to the card as opposed to eating up the 2GB available on board the tablet. If you have already installed apps on the tablet's memory while waiting to spring for the 32GB card (or smaller), not a problem. You can easily transfer the apps from the tablet to the micro card later, with the touch of a finger. Why a Class 10? It's still compatible and a bit speedier than a Class 4 or 6. If you don't care about any of that, go for an SDHC card with less than a Class 10 rating and save some money in the process. This makes a very nice household helper. You can store a budget, a grocery list, recipes, notes to / from the spouse or kids; list your contacts, phone numbers, medicines, whatever you would like it to do for you in ways to make your life simpler or easier, you will have a friend with this little helper. Battery life is as it states. However, if you are using it a lot throughout the day, it may run down a bit quicker BUT it still has a longer life than you'd expect. We get a couple of days in standby mode (little use) before we have to charge it again. If you are a Netflix member, you can use the Netflix app to access your account (in a WiFi location) and watch movies in bed! Yaaay! :) Have fun with it!",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"216","R10QI93Z1M3V5M","B0055D67HW","B0055D67HW","7/1/2012","ABRTLGJ40VAYB",FALSE,FALSE,4,"Great tablet if you unlock its potential........","I originally purchased my HP Touchpad when it went on firesale after being discontinued... While I was very impressed with WebOS, I found the selection of apps less than impressive and after seeing HP all but abandon any support for my Touchpad with updates and apps, it quickly became a clock that sat on its touchstone charger for months at a time as my Ipad went back to being my daily use tab.... Well, I finally decided to see how well Android would work on my Touchpad since I'd been reading good things as far the progress that's been made with getting Android (Cyanogenmod9) which is essentially Ice Cream Sandwich Android OS 4.0. You do not lose WebOS as it will become a dual boot OS so don't worry. The instructions for getting Android on your Touchpad are readily available on the web, so I won't go into that here, but I will say with complete confidence, JUST DO IT. I now have an essentially fully functioning Android tablet running ICS(Ice Cream Sandwich), with complete access to the hundreds of thousands of apps available for Android, and oh, have you ever wished there was a Netflix app for your Touchpad? Ever wished you could play ""Angry Birds"" on your Touchpad? I think you get the hint.. Now be warned, this modification is still being improved and in ""Alpha"" phase with nightly improvement builds, but it has handled everything I've thrown at it so far!! Now I love and use my Touchpad as much as my Ipad, and it truly is the tablet it should have been under WebOS.....",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
"217","R10QJGR5A3HW1C","B0051VVOB2","","11/26/2011","A4ZH901EQ5XSA",FALSE,TRUE,5,"LOVE IT!!!!!","I had the regular Kindle and loved it BUT know I absolutely LOVE it even more with the fire. I have to pull it away from my 7 and 9 year olds....they love it as well. They play different games on it that keep them occupied for hours. The price is unbeatable for the quality of this product. We are thinking about getting our girls each one of their own for Christmas, since they like it so much and that way I will actually get to use mine. You can NOT go wrong getting this item.",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"218","R10QSWMJ7U2APO","B0075W8D7I","","6/5/2012","A1N2ZGT60HKILQ",FALSE,TRUE,2,"Good Table, but poor cam.","The Table has good look, and good velocity. It can be much better if you put a good cam, because, every body like good picture not a picture very ugly like this table. If you put a better cam you I'll have 5 star rate.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1
"219","R10RWT1YRVH6LT","B00422SH5C","","1/18/2011","A2BZZZMDE9V7C7",FALSE,FALSE,4,"Great Tablet","After a two month pre-order wait I received my 70 on christmas eve. It has been almost everything I had hoped for. Since I had never used android before I expected a difficult learning curve but was amazed at how easy it was to learn and operate. As soon as I turned it on there was an upgrade to android 2.2 and it was fast and easy. Pros: Fast - Great Screen - Found lots of android apps to download on the web. Using Aldiko for ebook reading and I love it. It's all I need. Also have the nook app and the barnes and noble app but prefer the Aldiko app over all of them. I download my ebooks from ebooknovel. I read about 20 novels a month so a ""netflix for ebooks"" approach is a lot cheaper for me than barnes and noble or amazon. I bought this primarily for Ebook reading but appreciate the great fast internet browsing. I'm sure there will be better and better tablets hitting the market in 2011 but I feel this one will keep me happy for a long time to come. Gmail works great. Cons: Front facing camera is a waste. Lots of noise in pictures. Since I don't need it it doesn't bother me at all but if you plan on using skype, etc you will not be happy with it.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"220","R10S070KREC8TP","B0051VVOB2","","11/18/2011","A2OTIM2D4VX9ZA",FALSE,TRUE,5,"A Pleasure for me","Wow.... I must say a lot of reviewers are intense when reviewing. I bought the Kindle Fire primarily to read books. I mean Kindle is a master digital reader ... so I figured the Kindle Fire would be a great reader with some extras. I love that I can read in bed without turning on a light or attaching a reading light. The colors are heavenly intense. I love the carousel, sometimes on my kindle 2 I stare at a book I bought awhile back and search my memory to try to remember on what the book is about.... but with the carousel, seeing the cover jogs my memory instantly. I love that I can carousel and see all the books that I have archived. It adds sweetness to the simple joy that reading gives me.",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"221","R10S32RSCFMAC0","B003COZM2C","","12/30/2010","A2KFD9U555PIRX",TRUE,TRUE,1,"Poor support, limited usefullness","Due to the company not supporting upgrades to newer versions of the Android OS, this product is rendered pretty useless as an e-book reader and for many other Android applications. It has great potential, but in the future I will be avoiding Archos products because of my experience with this product.",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
